,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate,avgSchoolRating,latest_saleyear,propertyTaxRate
8089,29552338,austin,78717,Single Family,1985,199000,1,1.733333333,0,3,2020,1.98
8090,70985476,austin,78717,Single Family,2005,635000,2,2.466666667,0,3.666666667,2019,1.98
8091,29577836,austin,78717,Single Family,1994,329900,1,1.3,0,3.666666667,2021,1.98
8092,67004976,austin,78717,Single Family,2004,450000,4,2.666666667,0,3,2018,1.98
8093,67010975,austin,78717,Single Family,2004,419900,6,2.533333333,0,3.666666667,2020,1.98
8094,52832474,austin,78717,Single Family,2000,475000,8,2.133333333,0,3.666666667,2020,1.98
8095,67004973,austin,78717,Single Family,2003,605000,3,2.6,0,3.666666667,2018,1.98
8096,29609330,austin,78717,Single Family,1999,579950,2,1.5,0,3,2019,1.98
8097,60335972,austin,78717,Single Family,2001,420000,1,1.833333333,0,3.666666667,2020,1.98
8098,29609329,austin,78717,Single Family,1998,475000,1,1.5,0,3,2020,1.98
8099,70984994,austin,78717,Single Family,2004,475000,6,1.433333333,0,3,2020,1.98
8100,70976471,austin,78717,Single Family,2006,298999,8,1.9,0,3,2019,1.98
8101,29577815,austin,78717,Single Family,1994,435000,4,1.233333333,0,3.666666667,2020,1.98
8102,88026470,austin,78717,Single Family,2003,424900,1,1.633333333,0,3,2019,1.98
8103,29577803,austin,78717,Single Family,1993,480000,2,1.3,0,3,2020,1.98
8104,67003964,austin,78717,Single Family,2003,575000,1,2.166666667,0,3.666666667,2020,1.98
8105,60335962,austin,78717,Single Family,2002,455000,1,1.766666667,0,3.666666667,2020,1.98
8106,70992774,austin,78717,Single Family,2007,530000,2,1.833333333,0,3.666666667,2018,1.98
8107,67010957,austin,78717,Single Family,2004,668000,1,2.333333333,0,3,2020,1.98
8108,70992768,austin,78717,Single Family,2007,585000,2,1.866666667,0,4,2020,1.98
8109,70976456,austin,78717,Single Family,2005,335000,1,2.066666667,0,3,2018,1.98
8110,88026265,austin,78717,Single Family,2002,469000,1,1.933333333,0,3,2019,1.98
8111,67004956,austin,78717,Single Family,2005,375000,1,2.633333333,0,3,2020,1.98
8112,80125256,austin,78717,Single Family,2006,485000,1,1.866666667,0,3,2020,1.98
8113,70976455,austin,78717,Single Family,2009,335000,3,2.066666667,0,9.333333333,2019,1.98
8114,70992756,austin,78717,Single Family,2007,490000,3,1.766666667,0,3.666666667,2018,1.98
8115,67010955,austin,78717,Single Family,2004,545000,1,2.366666667,0,3.666666667,2018,1.98
8116,80126243,austin,78717,Single Family,2006,520000,1,1.833333333,0,3.666666667,2019,1.98
8117,70992743,austin,78717,Single Family,2007,489000,1,1.766666667,0,3.666666667,2019,1.98
8118,70976453,austin,78717,Single Family,2010,229272,8,2.066666667,0,3,2020,1.98
8119,88019240,austin,78717,Single Family,2003,415000,3,1.833333333,0,3.666666667,2020,1.98
8120,60335953,austin,78717,Single Family,2001,354900,2,1.833333333,0,9.333333333,2018,1.98
8121,70992740,austin,78717,Single Family,2007,525000,1,1.766666667,0,4,2020,1.98
8122,67004950,austin,78717,Single Family,2005,485000,2,2.7,0,3.666666667,2018,1.98
8123,29548171,austin,78717,Single Family,1988,369000,2,1.133333333,0,8.333333333,2020,1.98
8124,60338444,austin,78717,Single Family,2002,509750,1,2.566666667,0,3.666666667,2018,1.98
8125,29577738,austin,78717,Single Family,1992,315000,1,1.333333333,0,8,2020,1.98
8126,80116016,austin,78717,Single Family,2006,539000,2,1.833333333,0,3.666666667,2019,1.98
8127,70992731,austin,78717,Single Family,2008,499999,1,1.666666667,0,3.666666667,2018,1.98
8128,67003941,austin,78717,Single Family,2003,749000,3,2.166666667,0,3.666666667,2019,1.98
8129,60338439,austin,78717,Single Family,2002,585000,3,2.6,0,3.666666667,2020,1.98
8130,70992726,austin,78717,Single Family,2007,439000,1,1.733333333,0,8,2018,1.98
8131,60335938,austin,78717,Single Family,2002,375000,4,1.633333333,0,4,2020,1.98
8132,70992724,austin,78717,Single Family,2006,489000,1,1.8,0,3.666666667,2018,1.98
8133,88018937,austin,78717,Single Family,2003,457000,2,2.533333333,0,9.333333333,2019,1.98
8134,80123722,austin,78717,Single Family,2006,675000,5,1.733333333,0,9.333333333,2019,1.98
8136,29604222,austin,78717,Single Family,1998,484900,1,1.366666667,0,4,2018,1.98
8137,29604221,austin,78717,Single Family,1997,349000,1,1.366666667,0,3,2019,1.98
8138,29603423,austin,78717,Single Family,1997,400000,1,1.966666667,0,9.333333333,2020,1.98
8139,29604217,austin,78717,Single Family,1997,359900,1,1.366666667,0,3.666666667,2019,1.98
8140,60335918,austin,78717,Single Family,2002,420000,1,1.566666667,0,3.666666667,2020,1.98
8141,29577715,austin,78717,Single Family,1999,519000,1,1.366666667,0,3.666666667,2019,1.98
8143,29603418,austin,78717,Single Family,1997,389000,2,1.966666667,0,3,2019,1.98
8145,29613705,austin,78717,Single Family,2000,509000,2,2.1,0,3,2018,1.98
8146,70992704,austin,78717,Single Family,2006,510000,2,1.7,0,9.333333333,2018,1.98
8147,88013913,austin,78717,Single Family,2003,385000,1,1.6,0,3.666666667,2020,1.98
8149,29603410,austin,78717,Single Family,1997,435900,5,2.133333333,0,3.666666667,2018,1.98
8150,2082564428,austin,78717,Single Family,2018,475000,4,2.7,0,9.333333333,2019,1.98
8151,64850703,austin,78717,Single Family,1987,369900,3,1.5,0,3.666666667,2019,1.98
8152,80112405,austin,78717,Single Family,2007,749900,2,2.533333333,0,3.666666667,2020,1.98
8153,60335899,austin,78717,Single Family,2003,500000,4,1.733333333,0,8,2019,1.98
8154,88023897,austin,78717,Single Family,2007,350000,1,1.933333333,0,3.666666667,2020,1.98
8155,29577698,austin,78717,Single Family,1993,349000,1,1.266666667,0,8,2019,1.98
8156,29575698,austin,78717,Single Family,1985,269500,1,1.066666667,0,3,2018,1.98
8157,250926916,austin,78717,Single Family,2019,368490,6,1.8,0,8,2018,1.98
8158,124155394,austin,78717,Single Family,2016,620000,3,1.366666667,0,3.666666667,2019,1.98
8159,29613693,austin,78717,Single Family,2000,304999,6,2.166666667,0,4.333333333,2019,1.98
8160,60336910,austin,78717,Single Family,2002,679990,3,1.5,0,9.333333333,2018,1.98
8161,87922894,austin,78717,Single Family,2003,518000,8,1.7,0,4.333333333,2020,1.98
8162,70992691,austin,78717,Single Family,2006,525000,1,1.766666667,0,8.666666667,2018,1.98
8163,60335891,austin,78717,Single Family,2002,609000,3,1.7,0,4.333333333,2020,1.98
8164,29577691,austin,78717,Single Family,1991,355000,1,1.266666667,0,8,2018,1.98
8165,60335887,austin,78717,Single Family,2002,560000,8,1.666666667,0,4.333333333,2020,1.98
8166,29604190,austin,78717,Single Family,1997,345000,1,1.4,0,4.333333333,2020,1.98
8167,29575690,austin,78717,Single Family,1985,150000,3,1.1,0,4.333333333,2018,1.98
8168,60335885,austin,78717,Single Family,2003,549900,5,1.666666667,0,4.333333333,2019,1.98
8169,80127689,austin,78717,Single Family,2006,725000,3,1.8,0,4.333333333,2020,1.98
8170,60335884,austin,78717,Single Family,2002,535000,1,1.666666667,0,4.333333333,2019,1.98
8171,29575689,austin,78717,Single Family,1985,207000,3,1.133333333,0,4.333333333,2020,1.98
8172,70980382,austin,78717,Single Family,2006,574900,9,2.366666667,0,4.333333333,2019,1.98
8173,29604185,austin,78717,Single Family,1999,514900,3,1.433333333,0,4.333333333,2020,1.98
8174,88020880,austin,78717,Single Family,2005,646000,2,1.8,0,4.333333333,2020,1.98
8175,70984973,austin,78717,Single Family,2006,549900,3,1.633333333,0,4.333333333,2020,1.98
8176,29603378,austin,78717,Single Family,1996,374900,5,2,0,4.333333333,2020,1.98
8177,250926493,austin,78717,Single Family,2018,424999,3,1.833333333,0,4.333333333,2020,1.98
8178,29577684,austin,78717,Single Family,1991,380000,1,1.266666667,0,3,2018,1.98
8179,70992683,austin,78717,Single Family,2007,525000,2,1.866666667,0,4.333333333,2018,1.98
8181,70992680,austin,78717,Single Family,2006,560000,1,1.866666667,0,4.333333333,2020,1.98
8182,67003999,austin,78717,Single Family,2003,489990,7,1.8,0,4.333333333,2018,1.98
8183,60335873,austin,78717,Single Family,2003,612000,22,1.633333333,0,4.333333333,2020,1.98
8184,70992678,austin,78717,Single Family,2006,585000,3,1.933333333,0,4.333333333,2019,1.98
8185,29593872,austin,78717,Single Family,1999,414000,3,1.933333333,0,4.333333333,2020,1.98
8186,29613676,austin,78717,Single Family,2000,550000,1,2.166666667,0,4.333333333,2020,1.98
8187,60335999,austin,78717,Single Family,2002,545400,2,1.866666667,0,4.333333333,2018,1.98
8188,88026371,austin,78717,Single Family,2005,387900,4,1.533333333,0,4.333333333,2018,1.98
8189,29577675,austin,78717,Single Family,1991,420000,2,1.166666667,0,4.333333333,2019,1.98
8190,29577666,austin,78717,Single Family,1996,420000,1,1.433333333,0,4.333333333,2019,1.98
8191,29596393,austin,78717,Residential,1995,567500,4,2.166666667,0,4.333333333,2020,1.98
8192,58267865,austin,78717,Single Family,2002,375000,1,1.933333333,0,4.333333333,2020,1.98
8194,29548164,austin,78717,Single Family,1994,342999,1,1.066666667,0,4.333333333,2020,1.98
8195,29548163,austin,78717,Single Family,1988,399900,3,1.066666667,0,4.333333333,2019,1.98
8196,29603364,austin,78717,Single Family,1997,365000,1,2.1,0,4.333333333,2019,1.98
8197,29613657,austin,78717,Single Family,1999,519900,1,2.233333333,0,4.333333333,2019,1.98
8198,70977363,austin,78717,Single Family,2006,834900,2,1.6,0,4.333333333,2018,1.98
8199,29577655,austin,78717,Single Family,1996,535000,3,1.433333333,0,4.333333333,2019,1.98
8200,70977362,austin,78717,Single Family,2005,750000,2,1.6,0,4.333333333,2020,1.98
8201,88017151,austin,78717,Single Family,2004,229900,7,1.666666667,0,4,2020,1.98
8202,60335859,austin,78717,Single Family,2002,569000,1,1.6,0,4,2020,1.98
8203,29603356,austin,78717,Single Family,1996,413900,12,2.133333333,0,4,2019,1.98
8204,29604149,austin,78717,Single Family,1999,268900,6,1.3,0,5.666666667,2019,1.98
8206,29577646,austin,78717,Single Family,1999,350000,4,1.5,0,5.333333333,2020,1.98
8207,111972854,austin,78717,Single Family,2012,599900,5,1.5,0,4,2019,1.98
8208,29577643,austin,78717,Single Family,1996,387500,1,1.5,0,4,2020,1.98
8210,80116354,austin,78717,Single Family,2006,467000,6,1.4,0,5.666666667,2018,1.98
8211,29575642,austin,78717,Single Family,1985,198500,2,1.133333333,0,7,2019,2.01
8212,80111854,austin,78717,Single Family,2006,395000,1,1.433333333,0,6,2019,2.01
8213,29613631,austin,78717,Single Family,1999,420000,9,2.133333333,0,6,2020,2.01
8214,29577628,austin,78717,Single Family,1997,475000,1,1.466666667,0,6,2020,2.01
8215,60335852,austin,78717,Single Family,2002,625000,2,1.6,0,6,2020,2.01
8216,29548128,austin,78717,Single Family,1986,435000,2,1.166666667,0,6,2020,2.01
8218,58267851,austin,78717,Single Family,2001,450000,2,1.9,0,6,2020,2.01
8219,88020023,austin,78717,Residential,2003,614000,2,1.866666667,0,6,2020,2.01
8220,29548125,austin,78717,Single Family,1986,272000,2,1.166666667,0,7,2020,2.01
8222,185169848,austin,78717,Single Family,1998,419500,3,2.166666667,0,6,2019,2.01
8223,80122346,austin,78717,Single Family,2006,398000,3,1.433333333,0,6,2019,2.01
8224,250924852,austin,78717,Single Family,2018,385000,2,1.833333333,0,6,2020,2.01
8225,52830655,austin,78717,Single Family,2000,497500,4,2.233333333,0,7,2020,2.01
8226,80110846,austin,78717,Single Family,2007,369000,3,1.966666667,0,6,2020,2.01
8227,29577611,austin,78717,Single Family,1999,365000,4,1.466666667,0,4,2020,1.98
8228,29577609,austin,78717,Single Family,1996,214900,3,1.466666667,0,6.666666667,2020,1.98
8229,29593845,austin,78717,Single Family,2000,599000,6,1.966666667,0,7,2019,2.01
8230,80110342,austin,78717,Single Family,2006,355000,1,1.433333333,0,6.666666667,2020,1.98
8231,88018432,austin,78717,Single Family,2003,435000,1,1.866666667,0,6,2020,1.98
8232,88015087,austin,78717,Single Family,2003,419990,1,1.566666667,0,6.666666667,2019,1.98
8233,29603338,austin,78717,Single Family,1997,514990,7,2.166666667,0,6.666666667,2020,1.98
8234,88015108,austin,78717,Single Family,2003,224500,5,1.6,0,6.666666667,2018,1.98
8235,29593838,austin,78717,Single Family,1994,450000,1,2.066666667,0,6.666666667,2019,1.98
8236,58267833,austin,78717,Single Family,2001,399999,5,1.866666667,0,6.666666667,2018,1.98
8237,29548106,austin,78717,Single Family,1993,459950,1,1.233333333,0,8,2018,1.98
8238,58267828,austin,78717,Single Family,2001,443900,3,1.866666667,0,5.77869409,2020,1.98
8239,60336098,austin,78717,Single Family,2002,450000,3,2,0,6.666666667,2018,1.98
8240,88021327,austin,78717,Single Family,2003,389900,10,1.633333333,0,8,2020,2.01
8241,60336097,austin,78717,Single Family,2002,515000,1,1.966666667,0,6.666666667,2019,1.98
8242,58267826,austin,78717,Single Family,2001,399000,1,1.8,0,6.666666667,2020,1.98
8243,2082102830,austin,78717,Single Family,2020,456390,2,2.5,0,6,2020,1.98
8244,52830596,austin,78717,Single Family,2000,650000,11,1.8,0,6.666666667,2018,1.98
8245,60335825,austin,78717,Single Family,2002,188000,7,2.066666667,0,5,2020,1.98
8246,58267823,austin,78717,Single Family,2001,385000,3,1.833333333,0,6.666666667,2020,1.98
8247,60336093,austin,78717,Single Family,2002,575000,1,1.866666667,0,6.666666667,2018,1.98
8248,67004090,austin,78717,Single Family,2003,425000,2,1.5,0,6,2018,1.98
8249,88028321,austin,78717,Single Family,2002,850000,3,1.566666667,0,6.666666667,2020,1.98
8250,29577583,austin,78717,Single Family,1992,350000,1,1.3,0,6.666666667,2019,1.98
8251,60336073,austin,78717,Single Family,2002,239500,5,1.6,0,6.666666667,2019,1.98
8252,58267809,austin,78717,Single Family,2001,400000,3,1.966666667,0,6.666666667,2020,1.98
8254,29577573,austin,78717,Single Family,1998,399900,1,1.333333333,0,6.666666667,2019,1.98
8255,89657808,austin,78717,Single Family,2008,489900,4,1.766666667,0,6.666666667,2020,1.98
8256,29593820,austin,78717,Single Family,1994,329000,4,2.033333333,0,6.666666667,2020,1.98
8257,88015572,austin,78717,Single Family,2007,699900,2,1.966666667,0,6.666666667,2020,1.98
8258,58267807,austin,78717,Single Family,2001,369500,3,1.833333333,0,6.666666667,2019,1.98
8259,88022569,austin,78717,Single Family,2003,315000,1,1.466666667,0,6.666666667,2018,1.98
8260,29593802,austin,78717,Single Family,1995,380000,2,2.066666667,0,6.666666667,2020,1.98
8261,250925313,austin,78717,Condo,2017,399000,1,1.833333333,0,6.666666667,2018,1.98
8262,29596568,austin,78717,Single Family,1996,382200,2,1.966666667,0,6.666666667,2020,1.98
8263,88027301,austin,78717,Single Family,2007,490000,1,1.766666667,0,6,2018,1.98
8265,29596566,austin,78717,Single Family,1995,539000,2,1.966666667,0,7,2019,2.01
8267,60336064,austin,78717,Single Family,2002,359999,1,1.6,0,6.666666667,2019,1.98
8269,60335789,austin,78717,Single Family,2002,345000,1,1.833333333,0,6.666666667,2020,1.98
8270,29593787,austin,78717,Single Family,1995,249900,6,2.1,0,6,2018,1.98
8271,29596559,austin,78717,Single Family,1996,350000,1,1.966666667,0,6.666666667,2020,1.98
8272,67008285,austin,78717,Single Family,2004,429900,2,2.066666667,0,6.666666667,2019,1.98
8273,2094125767,austin,78717,Single Family,2018,339705,7,2.5,0,6.666666667,2020,1.98
8274,29577558,austin,78717,Single Family,1997,439000,1,1.533333333,0,5,2019,1.98
8275,185216783,austin,78717,Single Family,2008,335000,3,2.266666667,0,6,2020,1.98
8276,29548058,austin,78717,Single Family,1986,213000,4,1.366666667,0,6.666666667,2019,1.98
8277,2091043555,austin,78717,Single Family,2017,519500,1,1.166666667,0,6.666666667,2019,1.98
8278,60336054,austin,78717,Single Family,2002,425000,2,1.6,0,6.666666667,2019,1.98
8279,29577552,austin,78717,Single Family,1996,400000,2,1.466666667,0,4,2018,1.98
8280,58267783,austin,78717,Single Family,2001,315000,3,1.966666667,0,6,2020,1.98
8281,29548050,austin,78717,Single Family,1990,259900,8,1.433333333,0,6,2019,1.98
8282,88016281,austin,78717,Single Family,2005,449000,3,1.6,0,6,2020,1.98
8283,185184042,austin,78717,Single Family,1987,285000,1,1.4,0,6.666666667,2018,1.98
8284,29548041,austin,78717,Single Family,1986,339900,1,1.233333333,0,6.666666667,2019,1.98
8285,67008279,austin,78717,Single Family,2004,529900,1,2.333333333,0,6.666666667,2020,1.98
8286,250825030,austin,78717,Single Family,2018,1130000,2,1.266666667,0,6.666666667,2018,1.98
8287,70993776,austin,78717,Single Family,2006,499000,1,1.633333333,0,6.666666667,2019,1.98
8288,29577527,austin,78717,Single Family,1987,349800,1,1.5,0,6.666666667,2018,1.98
8289,80125521,austin,78717,Single Family,2006,550000,3,1.766666667,0,6.666666667,2019,1.98
8290,80114267,austin,78717,Single Family,2006,499900,1,1.766666667,0,5,2020,1.98
8291,80126519,austin,78717,Single Family,2006,549900,1,1.866666667,0,6.666666667,2019,1.98
8292,88016265,austin,78717,Single Family,2004,410000,3,1.866666667,0,6,2020,1.98
8293,60335765,austin,78717,Single Family,2003,440000,6,1.833333333,0,6,2018,1.98
8294,29548017,austin,78717,Single Family,1986,270000,1,1.3,0,5,2019,1.98
8295,88019764,austin,78717,Single Family,2003,659800,8,1.766666667,0,6,2019,1.98
8296,60336016,austin,78717,Single Family,2002,353000,1,1.633333333,0,6.666666667,2020,1.98
8297,70985014,austin,78717,Single Family,2005,699000,3,1.633333333,0,6.666666667,2020,1.98
8298,80126261,austin,78717,Single Family,2006,350000,1,1.5,0,6.666666667,2019,1.98
8299,60335751,austin,78717,Single Family,2002,420000,1,1.866666667,0,5,2019,1.98
8300,29577510,austin,78717,Single Family,1993,348000,1,1.4,0,6.666666667,2019,1.98
8301,80125248,austin,78717,Single Family,2007,510000,1,1.8,0,6,2020,1.98
8302,60336008,austin,78717,Single Family,2002,375000,1,1.566666667,0,6.666666667,2018,1.98
8303,58267742,austin,78717,Single Family,2001,275000,8,2,0,6.666666667,2020,1.98
8304,2090590506,austin,78717,Single Family,2018,699895,3,1.366666667,0,6.666666667,2020,1.98
8305,29577501,austin,78717,Single Family,1993,400000,1,1.333333333,0,6.666666667,2019,1.98
8306,60335741,austin,78717,Single Family,2002,425000,2,1.866666667,0,6.666666667,2020,1.98
8307,29596500,austin,78717,Single Family,1998,425000,2,2.066666667,0,5,2019,1.98
8308,89652240,austin,78717,Single Family,2008,489900,3,1.966666667,0,6,2020,1.98
8309,80123735,austin,78717,Single Family,2006,535000,4,2.533333333,0,6.666666667,2018,1.98
8310,88028233,austin,78717,Single Family,2007,499000,1,1.8,0,6.666666667,2020,1.98
8311,80113732,austin,78717,Single Family,2006,415000,6,1.433333333,0,6,2020,1.98
8312,60335727,austin,78717,Single Family,2002,359000,2,2,0,6.666666667,2020,1.98
8313,52830727,austin,78717,Single Family,2000,525000,1,1.9,0,5,2020,1.98
8314,60335723,austin,78717,Single Family,2002,329000,3,1.966666667,0,6.666666667,2018,1.98
8315,52830722,austin,78717,Single Family,2000,399900,1,1.9,0,5,2019,1.98
8316,29613721,austin,78717,Single Family,2000,435000,2,2.066666667,0,6,2018,1.98
8317,60335720,austin,78717,Single Family,2002,375000,1,2,0,5,2019,1.98
8318,29613717,austin,78717,Single Family,1999,409000,1,2.1,0,6.666666667,2019,1.98
8319,88013699,austin,78717,Single Family,2005,324900,1,1.533333333,0,5,2018,1.98
